FECHA HECHO,COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,DESCRIPCION CONDUCTA,CANTIDAD
12/03/2020 12:00:00 AM,25,CUNDINAMARCA,25154,CARMEN DE CARUPA,ARTICULO 261. USURPACION DE TIERRAS,1
12/14/2020 12:00:00 AM,25,CUNDINAMARCA,25862,VERGARA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
12/16/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
12/22/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
12/28/2020 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
01/01/2021 12:00:00 AM,25,CUNDINAMARCA,25799,TENJO,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
01/02/2021 12:00:00 AM,25,CUNDINAMARCA,25899,ZIPAQUIRA,ARTICULO 261. USURPACION DE TIERRAS,1
01/05/2021 12:00:00 AM,25,CUNDINAMARCA,25592,QUEBRADANEGRA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
01/16/2021 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
01/21/2021 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/01/2021 12:00:00 AM,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/01/2021 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/03/2021 12:00:00 AM,25,CUNDINAMARCA,25745,SIMIJACA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/13/2021 12:00:00 AM,25,CUNDINAMARCA,25513,PACHO,ARTICULO 261. USURPACION DE TIERRAS,1
02/19/2021 12:00:00 AM,25,CUNDINAMARCA,25718,SASAIMA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/22/2021 12:00:00 AM,25,CUNDINAMARCA,25123,CACHIPAY,ARTICULO 261. USURPACION DE TIERRAS,1
02/22/2021 12:00:00 AM,25,CUNDINAMARCA,25322,GUASCA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
03/01/2021 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 261. USURPACION DE TIERRAS,1
03/02/2021 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
03/02/2021 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
03/03/2021 12:00:00 AM,25,CUNDINAMARCA,25175,CHIA,ARTICULO 261. USURPACION DE TIERRAS,1
03/05/2021 12:00:00 AM,25,CUNDINAMARCA,25126,CAJICA,ARTICULO 261. USURPACION DE TIERRAS,1
03/05/2021 12:00:00 AM,25,CUNDINAMARCA,25126,CAJICA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
03/09/2021 12:00:00 AM,25,CUNDINAMARCA,25035,ANAPOIMA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
03/09/2021 12:00:00 AM,25,CUNDINAMARCA,25875,VILLETA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
03/12/2021 12:00:00 AM,25,CUNDINAMARCA,25245,EL COLEGIO,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
03/13/2021 12:00:00 AM,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
03/13/2021 12:00:00 AM,25,CUNDINAMARCA,25815,TOCAIMA,ARTICULO 261. USURPACION DE TIERRAS,1
03/25/2021 12:00:00 AM,25,CUNDINAMARCA,25743,SILVANIA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
03/26/2021 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
04/05/2021 12:00:00 AM,25,CUNDINAMARCA,25377,LA CALERA,ARTICULO 261. USURPACION DE TIERRAS,1
04/05/2021 12:00:00 AM,25,CUNDINAMARCA,25513,PACHO,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
04/14/2021 12:00:00 AM,25,CUNDINAMARCA,25148,CAPARRAPI,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
04/15/2021 12:00:00 AM,25,CUNDINAMARCA,25612,RICAURTE,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
04/15/2021 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
04/21/2021 12:00:00 AM,25,CUNDINAMARCA,25245,EL COLEGIO,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
04/29/2021 12:00:00 AM,25,CUNDINAMARCA,25402,LA VEGA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
04/30/2021 12:00:00 AM,25,CUNDINAMARCA,25839,UBALA,ARTICULO 261. USURPACION DE TIERRAS,1
05/02/2021 12:00:00 AM,25,CUNDINAMARCA,25535,PASCA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
05/12/2021 12:00:00 AM,25,CUNDINAMARCA,25001,AGUA DE DIOS,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
06/11/2021 12:00:00 AM,25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
06/14/2021 12:00:00 AM,25,CUNDINAMARCA,25214,COTA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
06/16/2021 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
06/16/2021 12:00:00 AM,25,CUNDINAMARCA,25772,SUESCA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
06/17/2021 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
06/18/2021 12:00:00 AM,25,CUNDINAMARCA,25269,FACATATIVA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
06/19/2021 12:00:00 AM,25,CUNDINAMARCA,25040,ANOLAIMA,ARTICULO 261. USURPACION DE TIERRAS,1
06/19/2021 12:00:00 AM,25,CUNDINAMARCA,25040,ANOLAIMA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
07/08/2021 12:00:00 AM,25,CUNDINAMARCA,25535,PASCA,ARTICULO 261. USURPACION DE TIERRAS,1
07/12/2021 12:00:00 AM,25,CUNDINAMARCA,25873,VILLAPINZON,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
07/13/2021 12:00:00 AM,25,CUNDINAMARCA,25035,ANAPOIMA,ARTICULO 261. USURPACION DE TIERRAS,1
07/14/2021 12:00:00 AM,25,CUNDINAMARCA,25335,GUAYABETAL,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
07/14/2021 12:00:00 AM,25,CUNDINAMARCA,25851,UTICA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
07/20/2021 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 261. USURPACION DE TIERRAS,1
07/26/2021 12:00:00 AM,25,CUNDINAMARCA,25040,ANOLAIMA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
07/29/2021 12:00:00 AM,25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,ARTICULO 261. USURPACION DE TIERRAS,1
08/01/2021 12:00:00 AM,25,CUNDINAMARCA,25326,GUATAVITA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/02/2021 12:00:00 AM,25,CUNDINAMARCA,25815,TOCAIMA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/09/2021 12:00:00 AM,25,CUNDINAMARCA,25328,GUAYABAL DE SIQUIMA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/10/2021 12:00:00 AM,25,CUNDINAMARCA,25815,TOCAIMA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/20/2021 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/20/2021 12:00:00 AM,25,CUNDINAMARCA,25797,TENA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/23/2021 12:00:00 AM,25,CUNDINAMARCA,25612,RICAURTE,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/27/2021 12:00:00 AM,25,CUNDINAMARCA,25797,TENA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/29/2021 12:00:00 AM,25,CUNDINAMARCA,25168,CHAGUANI,ARTICULO 261. USURPACION DE TIERRAS,1
08/31/2021 12:00:00 AM,25,CUNDINAMARCA,25040,ANOLAIMA,ARTICULO 261. USURPACION DE TIERRAS,1
08/31/2021 12:00:00 AM,25,CUNDINAMARCA,25260,EL ROSAL,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
09/03/2021 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
09/03/2021 12:00:00 AM,25,CUNDINAMARCA,25769,SUBACHOQUE,ARTICULO 261. USURPACION DE TIERRAS,1
09/04/2021 12:00:00 AM,25,CUNDINAMARCA,25805,TIBACUY,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
09/13/2021 12:00:00 AM,25,CUNDINAMARCA,25779,SUSA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
09/14/2021 12:00:00 AM,25,CUNDINAMARCA,25524,PANDI,ARTICULO 261. USURPACION DE TIERRAS,1
09/14/2021 12:00:00 AM,25,CUNDINAMARCA,25718,SASAIMA,ARTICULO 261. USURPACION DE TIERRAS,1
09/25/2021 12:00:00 AM,25,CUNDINAMARCA,25019,ALBAN,ARTICULO 261. USURPACION DE TIERRAS,1
09/25/2021 12:00:00 AM,25,CUNDINAMARCA,25736,SESQUILE,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
09/27/2021 12:00:00 AM,25,CUNDINAMARCA,25718,SASAIMA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
09/28/2021 12:00:00 AM,25,CUNDINAMARCA,25740,SIBATE,ARTICULO 261. USURPACION DE TIERRAS,1
10/01/2021 12:00:00 AM,25,CUNDINAMARCA,25743,SILVANIA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
10/01/2021 12:00:00 AM,25,CUNDINAMARCA,25815,TOCAIMA,ARTICULO 261. USURPACION DE TIERRAS,1
10/05/2021 12:00:00 AM,25,CUNDINAMARCA,25871,VILLAGOMEZ,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
10/06/2021 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
10/12/2021 12:00:00 AM,25,CUNDINAMARCA,25878,VIOTA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
10/14/2021 12:00:00 AM,25,CUNDINAMARCA,25473,MOSQUERA,ARTICULO 261. USURPACION DE TIERRAS,1
10/18/2021 12:00:00 AM,25,CUNDINAMARCA,25438,MEDINA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
10/20/2021 12:00:00 AM,25,CUNDINAMARCA,25297,GACHETA,ARTICULO 261. USURPACION DE TIERRAS,1
10/20/2021 12:00:00 AM,25,CUNDINAMARCA,25743,SILVANIA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
10/21/2021 12:00:00 AM,25,CUNDINAMARCA,25486,NEMOCON,ARTICULO 261. USURPACION DE TIERRAS,1
10/26/2021 12:00:00 AM,25,CUNDINAMARCA,25386,LA MESA,ARTICULO 261. USURPACION DE TIERRAS,1
11/01/2021 12:00:00 AM,25,CUNDINAMARCA,25875,VILLETA,ARTICULO 261. USURPACION DE TIERRAS,1
11/08/2021 12:00:00 AM,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 261. USURPACION DE TIERRAS,1
11/09/2021 12:00:00 AM,25,CUNDINAMARCA,25095,BITUIMA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
11/11/2021 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
11/13/2021 12:00:00 AM,25,CUNDINAMARCA,25506,VENECIA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
11/14/2021 12:00:00 AM,25,CUNDINAMARCA,25035,ANAPOIMA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
11/17/2021 12:00:00 AM,25,CUNDINAMARCA,25175,CHIA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
11/19/2021 12:00:00 AM,25,CUNDINAMARCA,25743,SILVANIA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
11/20/2021 12:00:00 AM,25,CUNDINAMARCA,25126,CAJICA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
11/23/2021 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
11/24/2021 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 261. USURPACION DE TIERRAS,1
11/24/2021 12:00:00 AM,25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,ARTICULO 261. USURPACION DE TIERRAS,1
11/26/2021 12:00:00 AM,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
12/01/2021 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 261. USURPACION DE TIERRAS,1
12/01/2021 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
12/01/2021 12:00:00 AM,25,CUNDINAMARCA,25745,SIMIJACA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
12/01/2021 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
12/10/2021 12:00:00 AM,25,CUNDINAMARCA,25878,VIOTA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
12/13/2021 12:00:00 AM,25,CUNDINAMARCA,25807,TIBIRITA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
12/29/2021 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
01/03/2022 12:00:00 AM,25,CUNDINAMARCA,25572,PUERTO SALGAR,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
01/17/2022 12:00:00 AM,25,CUNDINAMARCA,25322,GUASCA,ARTICULO 261. USURPACION DE TIERRAS,1
01/28/2022 12:00:00 AM,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
01/29/2022 12:00:00 AM,25,CUNDINAMARCA,25599,APULO,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
01/29/2022 12:00:00 AM,25,CUNDINAMARCA,25175,CHIA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/02/2022 12:00:00 AM,25,CUNDINAMARCA,25815,TOCAIMA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/05/2022 12:00:00 AM,25,CUNDINAMARCA,25599,APULO,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/06/2022 12:00:00 AM,25,CUNDINAMARCA,25436,MANTA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/11/2022 12:00:00 AM,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/11/2022 12:00:00 AM,25,CUNDINAMARCA,25815,TOCAIMA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/15/2022 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/17/2022 12:00:00 AM,25,CUNDINAMARCA,25740,SIBATE,ARTICULO 261. USURPACION DE TIERRAS,1
02/19/2022 12:00:00 AM,25,CUNDINAMARCA,25572,PUERTO SALGAR,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/23/2022 12:00:00 AM,25,CUNDINAMARCA,25612,RICAURTE,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/24/2022 12:00:00 AM,25,CUNDINAMARCA,25297,GACHETA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
02/26/2022 12:00:00 AM,25,CUNDINAMARCA,25845,UNE,ARTICULO 261. USURPACION DE TIERRAS,1
03/01/2022 12:00:00 AM,25,CUNDINAMARCA,25805,TIBACUY,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
03/03/2022 12:00:00 AM,25,CUNDINAMARCA,25815,TOCAIMA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
03/07/2022 12:00:00 AM,25,CUNDINAMARCA,25805,TIBACUY,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
03/08/2022 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
03/13/2022 12:00:00 AM,25,CUNDINAMARCA,25151,CAQUEZA,ARTICULO 261. USURPACION DE TIERRAS,1
03/13/2022 12:00:00 AM,25,CUNDINAMARCA,25151,CAQUEZA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
03/13/2022 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
03/23/2022 12:00:00 AM,25,CUNDINAMARCA,25175,CHIA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
03/25/2022 12:00:00 AM,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
04/01/2022 12:00:00 AM,25,CUNDINAMARCA,25200,COGUA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
04/01/2022 12:00:00 AM,25,CUNDINAMARCA,25320,GUADUAS,ARTICULO 261. USURPACION DE TIERRAS,1
04/01/2022 12:00:00 AM,25,CUNDINAMARCA,25320,GUADUAS,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
04/01/2022 12:00:00 AM,25,CUNDINAMARCA,25320,GUADUAS,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
04/01/2022 12:00:00 AM,25,CUNDINAMARCA,25851,UTICA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
04/06/2022 12:00:00 AM,25,CUNDINAMARCA,25898,ZIPACON,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
04/12/2022 12:00:00 AM,25,CUNDINAMARCA,25530,PARATEBUENO,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
04/13/2022 12:00:00 AM,25,CUNDINAMARCA,25035,ANAPOIMA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
04/28/2022 12:00:00 AM,25,CUNDINAMARCA,25878,VIOTA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
05/01/2022 12:00:00 AM,25,CUNDINAMARCA,25175,CHIA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
05/01/2022 12:00:00 AM,25,CUNDINAMARCA,25718,SASAIMA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
05/04/2022 12:00:00 AM,25,CUNDINAMARCA,25035,ANAPOIMA,ARTICULO 261. USURPACION DE TIERRAS,1
05/05/2022 12:00:00 AM,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 261. USURPACION DE TIERRAS,1
05/06/2022 12:00:00 AM,25,CUNDINAMARCA,25815,TOCAIMA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
05/07/2022 12:00:00 AM,25,CUNDINAMARCA,25281,FOSCA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
05/11/2022 12:00:00 AM,25,CUNDINAMARCA,25402,LA VEGA,ARTICULO 261. USURPACION DE TIERRAS,1
05/15/2022 12:00:00 AM,25,CUNDINAMARCA,25214,COTA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
05/16/2022 12:00:00 AM,25,CUNDINAMARCA,25286,FUNZA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
05/25/2022 12:00:00 AM,25,CUNDINAMARCA,25599,APULO,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
06/02/2022 12:00:00 AM,25,CUNDINAMARCA,25815,TOCAIMA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
06/05/2022 12:00:00 AM,25,CUNDINAMARCA,25438,MEDINA,ARTICULO 261. USURPACION DE TIERRAS,1
06/06/2022 12:00:00 AM,25,CUNDINAMARCA,25473,MOSQUERA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
06/10/2022 12:00:00 AM,25,CUNDINAMARCA,25594,QUETAME,ARTICULO 261. USURPACION DE TIERRAS,1
06/18/2022 12:00:00 AM,25,CUNDINAMARCA,25486,NEMOCON,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
06/18/2022 12:00:00 AM,25,CUNDINAMARCA,25486,NEMOCON,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
07/01/2022 12:00:00 AM,25,CUNDINAMARCA,25718,SASAIMA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
07/07/2022 12:00:00 AM,25,CUNDINAMARCA,25878,VIOTA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
07/19/2022 12:00:00 AM,25,CUNDINAMARCA,25612,RICAURTE,ARTICULO 261. USURPACION DE TIERRAS,1
07/22/2022 12:00:00 AM,25,CUNDINAMARCA,25001,AGUA DE DIOS,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
07/22/2022 12:00:00 AM,25,CUNDINAMARCA,25224,CUCUNUBA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/03/2022 12:00:00 AM,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 261. USURPACION DE TIERRAS,1
08/07/2022 12:00:00 AM,25,CUNDINAMARCA,25126,CAJICA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/09/2022 12:00:00 AM,25,CUNDINAMARCA,25019,ALBAN,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/09/2022 12:00:00 AM,25,CUNDINAMARCA,25019,ALBAN,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/10/2022 12:00:00 AM,25,CUNDINAMARCA,25599,APULO,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/13/2022 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/14/2022 12:00:00 AM,25,CUNDINAMARCA,25224,CUCUNUBA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/14/2022 12:00:00 AM,25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/17/2022 12:00:00 AM,25,CUNDINAMARCA,25154,CARMEN DE CARUPA,ARTICULO 261. USURPACION DE TIERRAS,1
08/22/2022 12:00:00 AM,25,CUNDINAMARCA,25807,TIBIRITA,ARTICULO 261. USURPACION DE TIERRAS,1
08/26/2022 12:00:00 AM,25,CUNDINAMARCA,25288,FUQUENE,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/28/2022 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/29/2022 12:00:00 AM,25,CUNDINAMARCA,25148,CAPARRAPI,ARTICULO 261. USURPACION DE TIERRAS,1
08/29/2022 12:00:00 AM,25,CUNDINAMARCA,25148,CAPARRAPI,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
08/31/2022 12:00:00 AM,25,CUNDINAMARCA,25875,VILLETA,ARTICULO 261. USURPACION DE TIERRAS,1
09/02/2022 12:00:00 AM,25,CUNDINAMARCA,25269,FACATATIVA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
09/05/2022 12:00:00 AM,25,CUNDINAMARCA,25269,FACATATIVA,ARTICULO 261. USURPACION DE TIERRAS,1
09/12/2022 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 261. USURPACION DE TIERRAS,1
09/26/2022 12:00:00 AM,25,CUNDINAMARCA,25718,SASAIMA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
09/29/2022 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
10/06/2022 12:00:00 AM,25,CUNDINAMARCA,25245,EL COLEGIO,ARTICULO 261. USURPACION DE TIERRAS,1
10/10/2022 12:00:00 AM,25,CUNDINAMARCA,25224,CUCUNUBA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
10/11/2022 12:00:00 AM,25,CUNDINAMARCA,25488,NILO,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
10/12/2022 12:00:00 AM,25,CUNDINAMARCA,25019,ALBAN,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
10/14/2022 12:00:00 AM,25,CUNDINAMARCA,25269,FACATATIVA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
11/02/2022 12:00:00 AM,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
11/03/2022 12:00:00 AM,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
11/04/2022 12:00:00 AM,25,CUNDINAMARCA,25099,BOJACA,ARTICULO 261. USURPACION DE TIERRAS,1
11/05/2022 12:00:00 AM,25,CUNDINAMARCA,25662,SAN JUAN DE RIO SECO,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
11/08/2022 12:00:00 AM,25,CUNDINAMARCA,25326,GUATAVITA,ARTICULO 261. USURPACION DE TIERRAS,1
11/09/2022 12:00:00 AM,25,CUNDINAMARCA,25040,ANOLAIMA,ARTICULO 261. USURPACION DE TIERRAS,1
11/13/2022 12:00:00 AM,25,CUNDINAMARCA,25224,CUCUNUBA,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
11/14/2022 12:00:00 AM,25,CUNDINAMARCA,25312,GRANADA,ARTICULO 261. USURPACION DE TIERRAS,1
12/12/2022 12:00:00 AM,25,CUNDINAMARCA,25785,TABIO,ARTICULO 263. INVASION DE TIERRA O EDIFICACIONES,1
