FECHA HECHO,COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,DESCRIPCION_CONDUCTA,ZONA,CANTIDAD
14/09/2021,25,CUNDINAMARCA,25797,TENA,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,2
21/09/2021,25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
21/09/2021,25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
23/09/2021,25,CUNDINAMARCA,25286,FUNZA,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
24/09/2021,25,CUNDINAMARCA,25245,EL COLEGIO,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
01/10/2021,25,CUNDINAMARCA,25878,VIOTA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
12/10/2021,25,CUNDINAMARCA,25871,VILLAGOMEZ,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
14/10/2021,25,CUNDINAMARCA,25035,ANAPOIMA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
14/10/2021,25,CUNDINAMARCA,25875,VILLETA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
16/10/2021,25,CUNDINAMARCA,25596,QUIPILE,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
22/10/2021,25,CUNDINAMARCA,25297,GACHETA,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
04/11/2021,25,CUNDINAMARCA,25407,LENGUAZAQUE,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
04/11/2021,25,CUNDINAMARCA,25580,PULI,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
10/11/2021,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
12/11/2021,25,CUNDINAMARCA,25297,GACHETA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
12/11/2021,25,CUNDINAMARCA,25386,LA MESA,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
17/11/2021,25,CUNDINAMARCA,25377,LA CALERA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
18/11/2021,25,CUNDINAMARCA,25772,SUESCA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
19/11/2021,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
20/11/2021,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
23/11/2021,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
29/11/2021,25,CUNDINAMARCA,25740,SIBATE,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
02/12/2021,25,CUNDINAMARCA,25224,CUCUNUBA,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
03/12/2021,25,CUNDINAMARCA,25297,GACHETA,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
05/12/2021,25,CUNDINAMARCA,25873,VILLAPINZON,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
10/12/2021,25,CUNDINAMARCA,25200,COGUA,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
10/12/2021,25,CUNDINAMARCA,25407,LENGUAZAQUE,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
03/01/2022,25,CUNDINAMARCA,25797,TENA,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
06/01/2022,25,CUNDINAMARCA,25269,FACATATIVA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
08/01/2022,25,CUNDINAMARCA,25875,VILLETA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
09/01/2022,25,CUNDINAMARCA,25592,QUEBRADANEGRA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,2
12/01/2022,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,2
14/01/2022,25,CUNDINAMARCA,25658,SAN FRANCISCO,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
19/01/2022,25,CUNDINAMARCA,25386,LA MESA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
24/01/2022,25,CUNDINAMARCA,25297,GACHETA,ARTICULO 333. DAÑOS EN LOS RECURSOS NATURALES Y ECOCIDIO,RURAL,1
24/01/2022,25,CUNDINAMARCA,25592,QUEBRADANEGRA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
28/01/2022,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
01/02/2022,25,CUNDINAMARCA,25402,LA VEGA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
02/02/2022,25,CUNDINAMARCA,25398,LA PEÑA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
03/02/2022,25,CUNDINAMARCA,25335,GUAYABETAL,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
04/02/2022,25,CUNDINAMARCA,25394,LA PALMA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
05/02/2022,25,CUNDINAMARCA,25394,LA PALMA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
09/02/2022,25,CUNDINAMARCA,25324,GUATAQUI,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
11/02/2022,25,CUNDINAMARCA,25805,TIBACUY,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
18/02/2022,25,CUNDINAMARCA,25662,SAN JUAN DE RIO SECO,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
18/02/2022,25,CUNDINAMARCA,25781,SUTATAUSA,ARTICULO 333. DAÑOS EN LOS RECURSOS NATURALES Y ECOCIDIO,RURAL,1
19/02/2022,25,CUNDINAMARCA,25875,VILLETA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
23/02/2022,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
24/02/2022,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 334. CONTAMINACION AMBIENTAL,URBANA,1
25/02/2022,25,CUNDINAMARCA,25740,SIBATE,ARTICULO 333. DAÑOS EN LOS RECURSOS NATURALES Y ECOCIDIO,RURAL,1
25/02/2022,25,CUNDINAMARCA,25740,SIBATE,ARTICULO 333. DAÑOS EN LOS RECURSOS NATURALES Y ECOCIDIO,URBANA,1
01/03/2022,25,CUNDINAMARCA,25430,MADRID,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
01/03/2022,25,CUNDINAMARCA,25430,MADRID,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
02/03/2022,25,CUNDINAMARCA,25817,TOCANCIPA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
04/03/2022,25,CUNDINAMARCA,25386,LA MESA,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,2
09/03/2022,25,CUNDINAMARCA,25875,VILLETA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
11/03/2022,25,CUNDINAMARCA,25473,MOSQUERA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
14/03/2022,25,CUNDINAMARCA,25488,NILO,ARTICULO 328A. TRAFICO DE FAUNA.,URBANA,1
16/03/2022,25,CUNDINAMARCA,25885,YACOPI,ARTICULO 333. DAÑOS EN LOS RECURSOS NATURALES Y ECOCIDIO,URBANA,1
17/03/2022,25,CUNDINAMARCA,25324,GUATAQUI,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
17/03/2022,25,CUNDINAMARCA,25513,PACHO,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
21/03/2022,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
21/03/2022,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
24/03/2022,25,CUNDINAMARCA,25386,LA MESA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
24/03/2022,25,CUNDINAMARCA,25777,SUPATA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
25/03/2022,25,CUNDINAMARCA,25875,VILLETA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
31/03/2022,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
31/03/2022,25,CUNDINAMARCA,25743,SILVANIA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
04/04/2022,25,CUNDINAMARCA,25320,GUADUAS,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
11/04/2022,25,CUNDINAMARCA,25245,EL COLEGIO,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
11/04/2022,25,CUNDINAMARCA,25862,VERGARA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
11/04/2022,25,CUNDINAMARCA,25871,VILLAGOMEZ,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
13/04/2022,25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
22/04/2022,25,CUNDINAMARCA,25871,VILLAGOMEZ,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
26/04/2022,25,CUNDINAMARCA,25181,CHOACHI,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
02/05/2022,25,CUNDINAMARCA,25658,SAN FRANCISCO,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
06/05/2022,25,CUNDINAMARCA,25269,FACATATIVA,ARTICULO 333. DAÑOS EN LOS RECURSOS NATURALES Y ECOCIDIO,RURAL,1
07/05/2022,25,CUNDINAMARCA,25841,UBAQUE,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
17/05/2022,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 333. DAÑOS EN LOS RECURSOS NATURALES Y ECOCIDIO,RURAL,1
17/05/2022,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 334. CONTAMINACION AMBIENTAL,RURAL,1
19/05/2022,25,CUNDINAMARCA,25797,TENA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,2
25/05/2022,25,CUNDINAMARCA,25740,SIBATE,ARTICULO 333. DAÑOS EN LOS RECURSOS NATURALES Y ECOCIDIO,RURAL,1
25/05/2022,25,CUNDINAMARCA,25740,SIBATE,ARTICULO 334. CONTAMINACION AMBIENTAL,RURAL,1
25/05/2022,25,CUNDINAMARCA,25740,SIBATE,ARTICULO 333. DAÑOS EN LOS RECURSOS NATURALES Y ECOCIDIO,URBANA,1
25/05/2022,25,CUNDINAMARCA,25740,SIBATE,ARTICULO 334. CONTAMINACION AMBIENTAL,URBANA,1
31/05/2022,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
01/06/2022,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
01/06/2022,25,CUNDINAMARCA,25320,GUADUAS,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
06/06/2022,25,CUNDINAMARCA,25815,TOCAIMA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
08/06/2022,25,CUNDINAMARCA,25269,FACATATIVA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
08/06/2022,25,CUNDINAMARCA,25269,FACATATIVA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
13/06/2022,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 333. DAÑOS EN LOS RECURSOS NATURALES Y ECOCIDIO,RURAL,1
13/06/2022,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 334. CONTAMINACION AMBIENTAL,RURAL,1
13/06/2022,25,CUNDINAMARCA,25862,VERGARA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
14/06/2022,25,CUNDINAMARCA,25745,SIMIJACA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
24/06/2022,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
09/07/2022,25,CUNDINAMARCA,25799,TENJO,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
12/07/2022,25,CUNDINAMARCA,25245,EL COLEGIO,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
14/07/2022,25,CUNDINAMARCA,25245,EL COLEGIO,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
14/07/2022,25,CUNDINAMARCA,25297,GACHETA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
16/07/2022,25,CUNDINAMARCA,25322,GUASCA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
20/07/2022,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
24/07/2022,25,CUNDINAMARCA,25873,VILLAPINZON,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
10/08/2022,25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
10/08/2022,25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,URBANA,1
06/09/2022,25,CUNDINAMARCA,25875,VILLETA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
08/09/2022,25,CUNDINAMARCA,25245,EL COLEGIO,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
12/09/2022,25,CUNDINAMARCA,25483,NARIÑO,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
13/09/2022,25,CUNDINAMARCA,25572,PUERTO SALGAR,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
14/09/2022,25,CUNDINAMARCA,25740,SIBATE,ARTICULO 333. DAÑOS EN LOS RECURSOS NATURALES Y ECOCIDIO,RURAL,2
14/09/2022,25,CUNDINAMARCA,25740,SIBATE,ARTICULO 334. CONTAMINACION AMBIENTAL,RURAL,2
15/09/2022,25,CUNDINAMARCA,25572,PUERTO SALGAR,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
21/09/2022,25,CUNDINAMARCA,25658,SAN FRANCISCO,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
23/09/2022,25,CUNDINAMARCA,25183,CHOCONTA,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
30/09/2022,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
05/10/2022,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
07/10/2022,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 334A. CONTAMINACION AMBIENTAL POR EXPLOTACION DE YACIMIENTO MINERO O HIDROCARBURO,RURAL,1
11/10/2022,25,CUNDINAMARCA,25649,SAN BERNARDO,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
12/10/2022,25,CUNDINAMARCA,25224,CUCUNUBA,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,2
27/10/2022,25,CUNDINAMARCA,25793,TAUSA,ARTICULO 333. DAÑOS EN LOS RECURSOS NATURALES Y ECOCIDIO,RURAL,1
04/11/2022,25,CUNDINAMARCA,25513,PACHO,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
17/11/2022,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 333. DAÑOS EN LOS RECURSOS NATURALES Y ECOCIDIO,RURAL,1
17/11/2022,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 334. CONTAMINACION AMBIENTAL,RURAL,1
17/11/2022,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 333. DAÑOS EN LOS RECURSOS NATURALES Y ECOCIDIO,URBANA,1
17/11/2022,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 334. CONTAMINACION AMBIENTAL,URBANA,1
22/11/2022,25,CUNDINAMARCA,25320,GUADUAS,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
24/11/2022,25,CUNDINAMARCA,25612,RICAURTE,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
24/11/2022,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 333. DAÑOS EN LOS RECURSOS NATURALES Y ECOCIDIO,URBANA,1
24/11/2022,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 334. CONTAMINACION AMBIENTAL,URBANA,1
25/11/2022,25,CUNDINAMARCA,25612,RICAURTE,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
30/11/2022,25,CUNDINAMARCA,25596,QUIPILE,ARTICULO 328A. TRAFICO DE FAUNA.,RURAL,1
13/12/2022,25,CUNDINAMARCA,25745,SIMIJACA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
21/12/2022,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
29/12/2022,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
12/01/2023,25,CUNDINAMARCA,25839,UBALA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,2
18/01/2023,25,CUNDINAMARCA,25658,SAN FRANCISCO,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
19/01/2023,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
21/01/2023,25,CUNDINAMARCA,25592,QUEBRADANEGRA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
22/01/2023,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
24/01/2023,25,CUNDINAMARCA,25506,VENECIA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
26/01/2023,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
29/01/2023,25,CUNDINAMARCA,25258,EL PEÑON,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
31/01/2023,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 334. CONTAMINACION AMBIENTAL,URBANA,1
31/01/2023,25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
02/02/2023,25,CUNDINAMARCA,25019,ALBAN,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
02/02/2023,25,CUNDINAMARCA,25307,GIRARDOT,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
03/02/2023,25,CUNDINAMARCA,25436,MANTA,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
06/02/2023,25,CUNDINAMARCA,25572,PUERTO SALGAR,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
07/02/2023,25,CUNDINAMARCA,25875,VILLETA,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
07/02/2023,25,CUNDINAMARCA,25875,VILLETA,ARTICULO 333. DAÑOS EN LOS RECURSOS NATURALES Y ECOCIDIO,RURAL,1
09/02/2023,25,CUNDINAMARCA,25320,GUADUAS,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
09/02/2023,25,CUNDINAMARCA,25596,QUIPILE,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
11/02/2023,25,CUNDINAMARCA,25245,EL COLEGIO,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
14/02/2023,25,CUNDINAMARCA,25394,LA PALMA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
15/02/2023,25,CUNDINAMARCA,25245,EL COLEGIO,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
15/02/2023,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 332. EXPLOTACION ILICITA DE YACIMIENTO MINERO Y OTROS MATERIALES,RURAL,1
15/02/2023,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 333. DAÑOS EN LOS RECURSOS NATURALES Y ECOCIDIO,RURAL,1
15/02/2023,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 334. CONTAMINACION AMBIENTAL,RURAL,1
15/02/2023,25,CUNDINAMARCA,25777,SUPATA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
17/02/2023,25,CUNDINAMARCA,25053,ARBELAEZ,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
17/02/2023,25,CUNDINAMARCA,25317,GUACHETA,ARTICULO 333. DAÑOS EN LOS RECURSOS NATURALES Y ECOCIDIO,URBANA,1
19/02/2023,25,CUNDINAMARCA,25777,SUPATA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,URBANA,1
20/02/2023,25,CUNDINAMARCA,25290,FUSAGASUGA,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,1
20/02/2023,25,CUNDINAMARCA,25612,RICAURTE,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,RURAL,2
23/02/2023,25,CUNDINAMARCA,25772,SUESCA,ARTICULO 334. CONTAMINACION AMBIENTAL,RURAL,1
